"images","name"
"https://images.tkbcdn.com/2/608/332/ts/ds/98/62/80/8ba33b66bb6d9607bedfdf4c9d6ac108.jpg","ART WORKSHOP "" SNICKERS MOUSSE STICK"""
"https://images.tkbcdn.com/2/608/332/ts/ds/9c/8f/27/a4cf68a1d10adc7e1b2bf8a274773466.jpg","[GARDEN ART] - ART WORKSHOP ""FLORAL CAKE"""
"https://images.tkbcdn.com/2/608/332/ts/ds/d9/9d/32/49735289d49f1e74b398d4c391c8622d.jpeg","Chào Show"
"https://images.tkbcdn.com/2/608/332/ts/ds/71/ee/a6/e8afda43ecb70a803693813577f2dff3.jpg","ART WORKSHOP "" UJI MATCHA CHEESECAKE TARTE"""
"https://images.tkbcdn.com/2/608/332/ts/ds/c5/92/8a/d51864c60b0360613562758401a84577.jpg","[GARDEN ART] - ART WORKSHOP "" VẼ MÀU ACRYLIC CHẤT LIỆU TÁI CHẾ"""
"https://images.tkbcdn.com/2/608/332/ts/ds/0b/c5/62/33be571d0d5a64c80e3a7ed5ca57be56.jpg","[GARDEN ART] - ART WORKSHOP ""CARROT CAKE"""
"https://images.tkbcdn.com/2/608/332/ts/ds/47/25/32/d138d2f2e1c66c6755bd5d34f4f9bfc1.jpg","ART WORKSHOP ""STRAWBERRY DOUBLE FROMAGE CHEESECAKE"""
"https://images.tkbcdn.com/2/608/332/ts/ds/ee/04/57/30c09e53caaf0abe6a9f1b316818dc68.jpg","ART WORKSHOP ""MOMOFUKU STYLE BASIL RASBERRY CAKE"""
"https://images.tkbcdn.com/2/608/332/ts/ds/3b/f7/a4/abbd4992a80ffc00b398252aadfb91f4.jpg","Sân Khấu Xóm Kịch: Phèo"
"https://images.tkbcdn.com/2/608/332/ts/ds/1a/2c/a1/8d41e6a6d325f907b7e14b4582428461.jpg","SÂN KHẤU THIÊN ĐĂNG: XÓM VỊT TRỜI"
"https://images.tkbcdn.com/2/608/332/ts/ds/7c/18/6f/b32013793b1dbda15606e1cca4ab40ac.jpg","Nhà Hát Kịch IDECAF: 12 Bà Mụ"
"https://images.tkbcdn.com/2/608/332/ts/ds/72/00/b4/c3ee374b63d5baf3d0a27b18d13e99ce.jpg","[Nhà Hát THANH NIÊN] Hài kịch: Thanh Xà Bạch Xà ngoại truyện"
"https://images.tkbcdn.com/2/608/332/ts/ds/75/cb/07/09a72fae87843cc1a1693100f90360a5.jpg","STREET JAM x UNDER THE HOOD: MINH LAI, LIU GRACE, ANH PHAN"
"https://images.tkbcdn.com/2/608/332/ts/ds/d3/f2/9a/eee2272a2dcf2b322207222bfd505318.jpg","[VIVIAN VU’S CANDLES] WORKSHOP LÀM NẾN THƠM VÀ SÁP THƠM HANDMADE"
"https://images.tkbcdn.com/2/608/332/ts/ds/77/ea/a8/f76f65d79ac1cf7fe14efba408a86bbb.jpg","ART WORKSHOP THÊU TÚI ""HOA TRONG LÒNG"""
"https://images.tkbcdn.com/2/608/332/ts/ds/ce/f2/b7/a6ae1f5a9270d51ae9740494f213ab22.jpg","SÂN KHẤU BAN MAI - VỞ NHẠC KỊCH THIẾU NHI: PENNY - Ô MÊ LY"
"https://images.tkbcdn.com/2/608/332/ts/ds/1e/89/0e/f7f501cef518db6645bef0a12eca5910.jpg","SKNT TRƯƠNG HÙNG MINH : LUẬT NGẦM"
"https://images.tkbcdn.com/2/608/332/ts/ds/3e/17/75/0535a35a18ed52f1b6672180c24b66d2.jpg","Nhà Hát Kịch IDECAF: LƯƠNG SƠN BÁ CHÚC ANH ĐÀI ngoại truyện"
"https://images.tkbcdn.com/2/608/332/ts/ds/7d/9a/4b/30f29dfbb80c65b714fd4089beac8a2e.jpg","Giảm 50% mã: QUOCTHAO50 [SK Quốc Thảo] Kịch Ma 4D: Mặt Nạ Quỷ"
"https://images.tkbcdn.com/2/608/332/ts/ds/bc/39/97/0bcedd8331d17bee81b65261a29976c2.jpg","Nhà Hát Kịch IDECAF: THUỐC ĐẮNG GIÃ TẬT"
"https://images.tkbcdn.com/2/608/332/ts/ds/b0/94/62/c0656e813194ca0ae14e5f91f037493d.jpg","SOULECTRION #3: CHILLIES"
"https://images.tkbcdn.com/2/608/332/ts/ds/d4/12/c6/0076baaaee9b8c4d13afc0b3aaeeedec.jpg","SKNT TRƯƠNG HÙNG MINH : CẦU DỪA ĐỦ XÀI"
"https://images.tkbcdn.com/2/608/332/ts/ds/9d/63/2b/8e002e32d1e883c3615ca708c0293c58.jpg","SÂN KHẤU THIÊN ĐĂNG : NGŨ QUÝ TƯƠNG PHÙNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/93/7b/8e/acad6821814c38a8be886b65b6a53737.jpeg","SÂN KHẤU THIÊN ĐĂNG : DUYÊN THỆ"
"https://images.tkbcdn.com/2/608/332/ts/ds/18/28/a9/c76db7cbd2c2d482daeba6695ca16afa.png","VIETNAM COUTURE FASHION WEEK"
"https://images.tkbcdn.com/2/608/332/ts/ds/4b/c8/92/282fcab2aceb33a00737dbc8ffae7262.jpg","LƯU HỒNG QUANG PIANO CONCERT ITALIAN REVERIE TRẢI NGHIỆM 5 GIÁC QUAN - TRANG SỨC, HỘI HOẠ, MÙI HƯƠNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/c2/5e/17/ae586542ae74e9ef16c9f61baff4f52c.png","Nhà Hát Kịch IDECAF: NXNX36 - Hậu Duệ Thần Mặt Trời"
"https://images.tkbcdn.com/2/608/332/ts/ds/53/37/9c/1f49ba697fa7be5253c6a61a1416618e.jpg","[SKQT] Kịch Ma 4D : CON QUỶ RỐI - Bạn sợ khi xem kịch ma, Tặng người kế bên"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2024/03/12/36E331.jpg","SKNT TRƯƠNG HÙNG MINH : TRUY LÙNG THÁI TỬ"
"https://images.tkbcdn.com/2/608/332/ts/ds/fc/85/05/4934e4ef65a56c137d8069477f7294c4.png","SÂN KHẤU THIÊN LONG - HỒ NGUYỆT CÔ HOÁ CÁO"
"https://images.tkbcdn.com/2/608/332/ts/ds/51/4a/63/390a98adc7c30abd1c1e1be13ddc06f7.jpg","SÂN KHẤU THIÊN ĐĂNG : CHUYẾN ĐÒ ĐỊNH MỆNH"
"https://images.tkbcdn.com/2/608/332/ts/ds/1c/f0/78/10d455348ffb28159888c73a50d2645f.jpg","YES | Dancenter Annual Show 2025"
"https://images.tkbcdn.com/2/608/332/ts/ds/e3/45/cf/af4171ab064de67205943b5feaa889d7.jpg","AQUAFINA VIETNAM INTERNATIONAL FASHION WEEK XUÂN HÈ 2025"
"https://images.tkbcdn.com/2/608/332/ts/ds/3e/83/b9/4cbc8280f4561730dc2111e7da0153a0.jpg","Vở cải lương ""Sấm vang dòng Như Nguyệt"""
"https://images.tkbcdn.com/2/608/332/ts/ds/47/ed/d6/c6e091fd84da9e812ff70af8fd8ff45b.png","HS Musical - Drowsy Chaperone"
"https://images.tkbcdn.com/2/608/332/ts/ds/9d/db/c4/e7fd8db6cc416131609e92e613f50cfa.jpg","Sân Khấu Xóm Kịch: Tâm Lý - Hài - Bạn Bè Bè Bạn"
"https://images.tkbcdn.com/2/608/332/ts/ds/86/da/f5/16a7ef14e6a651e8671f458c12e0dfe4.jpg","SÂN KHẤU THIÊN ĐĂNG : 13 ĐỨC THẦY - ĐỨC THẦY 13"
"https://images.tkbcdn.com/2/608/332/ts/ds/22/d9/56/5906594795b37a56d67e1cccc5492ad1.jpg","Nhà Hát Kịch IDECAF: Tía Ơi Má Dìa!"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2024/01/26/481067.jpg","SÂN KHẤU THIÊN ĐĂNG : NỘI TÌNH CỦA NGOẠI TÌNH"
"https://images.tkbcdn.com/2/608/332/ts/ds/88/e2/26/921b29e67158c9ccd7a382d422b796d1.jpg","[Nhà Hát THANH NIÊN] Hài Kịch: Đại Hội Yêu Quái - 7 Con Yêu Nhền Nhện"
"https://images.tkbcdn.com/2/608/332/ts/ds/50/84/c2/6f785167464255d408385c4b3f0fc1f1.jpg","Sân Khấu Hồng Vân: Vở Kịch Bông Cánh Cò"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2023/10/20/52DAC0.jpg","SKNT TRƯƠNG HÙNG MINH : LỤA MÁU"
"https://images.tkbcdn.com/2/608/332/ts/ds/52/9a/d6/6b79624726c464c5fb80d7d6fccee44c.jpg","[SÂN KHẤU THIÊN ĐĂNG]- VỞ KỊCH -LỘ HÀNG (LEAKED)"
"https://images.tkbcdn.com/2/608/332/ts/ds/f7/4e/54/852df91498455497e72e47651ecc9dbc.jpg","Vở Kịch Rối ""Anh Hùng Thánh Gióng"""
"https://images.tkbcdn.com/2/608/332/ts/ds/90/0d/91/c167694a899de6d1cda73846c7061736.png","[Giảm 50% Mừng Đại Lễ] Mã:QUOCTHAO50 [SK QUỐC THẢO] Một Trái Tim Khô..."
"https://images.tkbcdn.com/2/608/332/ts/ds/b5/4b/21/cabcacf5c93e96fae90c180f4efef1b0.jpg","SÂN KHẤU THIÊN ĐĂNG : NHỮNG CON MA NHÀ HÁT"
"https://images.tkbcdn.com/2/608/332/ts/ds/95/f1/84/fb9b1a3c124667a331c383898328121f.jpg","[Nhà Hát THANH NIÊN] Hài kịch: Lạc lối ở BangKok"
"https://images.tkbcdn.com/2/608/332/ts/ds/d1/3f/4b/570e92d7f80f3f5d894e820d0978b44c.png","Sân khấu 5B: ""ĐỒNG CHÍ"""
"https://images.tkbcdn.com/2/608/332/ts/ds/7f/3d/73/236e299fb427f4b308c0421a34c280eb.jpeg","Sân khấu 5B : Kịch thiếu nhi ""CÂY BÚT THẦN"""
"https://images.tkbcdn.com/2/608/332/ts/ds/e6/d5/55/12353e6def9795ccc8671744f05de11e.jpg","SKNT TRƯƠNG HÙNG MINH : SƠ HỞ LÀ YÊU (ĐÊM THẾ HỆ MỚI)"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2024/02/02/841743.jpg","SÂN KHẤU 5B - VỞ KỊCH : Mặt Đối Mặt"
"https://images.tkbcdn.com/2/608/332/ts/ds/dc/e6/87/9afec612d42a8185f53364d9f28f1a01.jpg","Sân Khấu Hồng Vân: Ngôi Nhà Hoang (Người Vợ Ma P2)"
"https://images.tkbcdn.com/2/608/332/ts/ds/f4/ab/65/759210818afc5d570b9b58dd7e5ef997.png","[DẾ GARDEN] Moss Frame Workshop"
"https://images.tkbcdn.com/2/608/332/ts/ds/f8/67/80/b49c7054ed46402849791f9197c9f355.png","THE EAST - LIVE CONCERT ""HẠ"" THÀNH PHỐ HẢI DƯƠNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/d0/0b/24/f7263abef83e69051f14d055e3801908.jpg","Vở Cải Lương: Tiếng Hò Sông Hậu"
"https://images.tkbcdn.com/2/608/332/ts/ds/b4/87/85/fbd8fbcaeca158ad31be21884b29a942.jpg","Attack on Titan Devotion - The Symphony of Freedom"
"https://images.tkbcdn.com/2/608/332/ts/ds/b4/87/85/fbd8fbcaeca158ad31be21884b29a942.jpg","Attack on Titan Devotion - The Symphony of Freedom"
"https://images.tkbcdn.com/2/608/332/ts/ds/07/bb/22/35220fc2d9797b443a0bd8b16634f437.jpg","Nhà Hát Kịch IDECAF: VÀNG ơi là VÀNG!"
"https://images.tkbcdn.com/2/608/332/ts/ds/78/e2/7c/cdc50086628935015ec51b109b7867ee.jpg","CINÉ FUTURE HITS #10 x TUBORG ICE: B RAY"
"https://images.tkbcdn.com/2/608/332/ts/ds/f2/23/2f/4777e0b4db3f9b2dfbe9a4483470cf40.jpg","CINÉ FUTURE HITS #5: OBITO & SHIKI"
"https://images.tkbcdn.com/2/608/332/ts/ds/ba/f1/1a/a1f174971ec2dc986e20d1cc1d9cc502.jpg","STREET JAM: OBITO"
"https://images.tkbcdn.com/2/608/332/ts/ds/13/a4/2b/edc1bf054a10eeac64b3f1999249f2e9.jpg","CINÉ FUTURE HITS #7: NEGAV"
"https://images.tkbcdn.com/2/608/332/ts/ds/49/a5/59/4c116c46788bd46f17872baa87e91a43.jpg","Sân Khấu Hồng Vân: Cô 5 - Cậu 10"
"https://images.tkbcdn.com/2/608/332/ts/ds/c5/98/c8/c05ab41ca42f7c41bb7fc720518259db.jpg","Nhà Hát Kịch IDECAF: Đức Thượng Công Tả Quân LÊ VĂN DUYỆT"
"https://images.tkbcdn.com/2/608/332/ts/ds/93/17/38/c1f681c6a360754fcb9ef908d357a872.jpg","Sân khấu 5B : Kịch thiếu nhi ""TRẠM CỨU HỘ ĐỘNG VẬT"""
"https://images.tkbcdn.com/2/608/332/ts/ds/f5/c9/4f/83814abfffcb42714d0cf091c8e4baa6.jpg","Vở Kịch Rối ""Bạch Tuyết và 7 Chú Lùn"""
"https://images.tkbcdn.com/2/608/332/ts/ds/e1/5a/93/6f1e3f3f40eb1bcee23d4125f8e166ad.jpg","129BPM: ĐỘNG PHÁCH TÁCH KÉN"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2020/05/26/BE46D4.jpg","Sân khấu 5B : Hài kịch ""TÍA ƠI! CON LẤY CHỒNG"""
"https://images.tkbcdn.com/2/608/332/ts/ds/0e/ef/04/e9a535d8f154d5b734641f76b98d0566.jpg","CINÉ FUTURE HITS #9: CAPTAIN BOY"
"https://images.tkbcdn.com/2/608/332/ts/ds/4b/34/24/2cf8dc5ed276a1e2d5228969cd29a151.jpeg","[HBSO] A NIGHT OF MOZART, DVORAK & SHOSTAKOVICH"
"https://images.tkbcdn.com/2/608/332/ts/ds/37/c8/6b/3e7fc51c5211559c45d1ecda568af86c.jpg","Kịch ""GIAI NHÂN VÀ ANH HÙNG"""
"https://images.tkbcdn.com/2/608/332/ts/ds/3a/b5/60/68869ba76478619f65086f47725b55c5.jpg","CINÉ FUTURE HITS #8: WEAN LE"
"https://images.tkbcdn.com/2/608/332/ts/ds/36/09/87/404463b084c8dab1b5014cbbd3868be3.jpg","Sân Khấu Hồng Vân: Căn Phòng Câm Lặng"
"https://images.tkbcdn.com/2/608/332/ts/ds/75/97/51/7728fa71ce2776bb00203d46a8774de3.jpg","Nhà Hát Kịch IDECAF: MÁ ƠI ÚT DÌA!"
"https://images.tkbcdn.com/2/608/332/ts/ds/03/b8/2b/ec2d45cfd3bb71cff8d60e015c531d3d.jpeg","Sân khấu 5B : ĐÊM VƯỢN HÚ"
"https://images.tkbcdn.com/2/608/332/ts/ds/8a/04/51/1cd29153abde8bfc972968cda703217e.jpg","STREET JAM x HIP CITY: DANGRANGTO"
"https://images.tkbcdn.com/2/608/332/ts/ds/24/79/04/b99cd5851e6b9885bd2d18f40aea4a24.png","[SKQT]ĐÁM CƯỚI BÊN CỒN: Quách Ngọc Tuyên, NSƯT Kim Tuyến, Quốc Thảo, Hữu Nghĩa,..."
"https://images.tkbcdn.com/2/608/332/ts/ds/eb/2c/24/eb1abd7bcdb38771f330aaaa5e062825.jpg","SKNT TRƯƠNG HÙNG MINH: DÂU NGỌT"
"https://images.tkbcdn.com/2/608/332/ts/ds/a0/91/56/9604b4df628627b07bbb3d61d9860fe4.jpg","[KIDs Workshop] Workshop Tạo hình gương đất sét - Zest Art"
"https://images.tkbcdn.com/2/608/332/ts/ds/ca/e0/10/37e66c913a64771e47c640da06b36ad1.jpg","Sân Khấu Hồng Vân: Suối Linh Hồn"
"https://images.tkbcdn.com/2/608/332/ts/ds/88/af/51/15ce608998d25d18acc836ee8abfc45c.jpg","[KIDs Workshop] Workshop Tạo hình tranh đất sét - Zest Art"
"https://images.tkbcdn.com/2/608/332/ts/ds/03/4f/4d/095012805caf07176887050718ffdd81.jpeg","[HBSO] BALLET Kiều"
"https://images.tkbcdn.com/2/608/332/ts/ds/4f/3f/f0/cbd75651ae03008d5e2ed31a1717be0e.jpg","Nhà Hát Kịch IDECAF: BÍCH HOA - Cô là ai?"
"https://images.tkbcdn.com/2/608/332/ts/ds/18/fa/38/a86c128e618de76862c2434c24f540ef.jpg","KIÊN ỨNG 1ST FANSIGN + SHOWCASE IN HCMC"
"https://images.tkbcdn.com/2/608/332/ts/ds/fa/39/b9/994dcff56e823f3e36bbb39c20687f9e.jpg","CINÉ FUTURE HITS #6: DƯƠNG DOMIC"
"https://images.tkbcdn.com/2/608/332/ts/ds/c0/94/8f/1803876517df01bc99dca7a08033383c.jpeg","[HBSO] Hòa Nhạc SYMPHONIC SUITE "" SCHEHERAZADE"""
"https://images.tkbcdn.com/2/608/332/ts/ds/da/a3/4a/c2b268e8731424ae9f0fe430dbfa4631.jpg","SKNT TRƯƠNG HÙNG MINH : BỖNG DƯNG TRÚNG SỐ"
"https://images.tkbcdn.com/2/608/332/ts/ds/b4/91/92/465e80b673c88e4ba62d80f8017a6631.jpg","Vở Cải Lương: Nhị Hồ Điệp - Hiệp Nhất Hoa"
"https://images.tkbcdn.com/2/608/332/ts/ds/68/e3/02/ed4601249b30da012d9ab58065dbf5c3.jpg","Vở Kịch Rối ""THẠCH SANH LÝ THÔNG"""
"https://images.tkbcdn.com/2/608/332/ts/ds/80/ff/d8/b63dd3a9a5f44087f8d5758e729e523e.jpg","Nhà Hát Kịch IDECAF: Dưới Bóng Giai Nhân"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2023/06/29/FB2229.jpg","Sân khấu 5B : Kịch ""ÁI TÌNH NGOÀI HÔN NHÂN"""
"https://images.tkbcdn.com/2/608/332/ts/ds/62/21/61/69ba71212995f74cf240aa82de32265b.jpg","[Acrylic Workshop] Workshop vẽ tranh khai trương cơ sở mới Zest Art"
"https://images.tkbcdn.com/2/608/332/ts/ds/74/f6/ca/d82b918948e2bf887c088fdb255cd165.jpg","[HBSO] Hòa Nhạc A NIGHT WITH JEROME ROSE"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2023/01/09/8B08E2.jpg","Sân khấu 5B : Kịch thiếu nhi ""ĐẠI NÁO LONG CUNG"""
"https://images.tkbcdn.com/2/608/332/ts/ds/ff/9a/71/ab5a0a2d4bdbf18466ac3502d9a16893.jpg","Sân Khấu Hồng Vân:  Vở Kịch Ai Kế Tiếp ?"
"https://images.tkbcdn.com/2/608/332/ts/ds/67/09/72/a96d6533e10b66d53ec7952dd250235a.jpg","Vũ Kịch Kẹp Hạt Dẻ 2025 : Những Vùng Đất Mộng Mơ"
"https://images.tkbcdn.com/2/608/332/ts/ds/d8/9c/bc/51cdbe74d75bbf718d0d415bf74c3674.jpg","Memory Show 6 - Cơn Gió Lạ"
"https://images.tkbcdn.com/2/608/332/ts/ds/71/47/b3/a42cb3464dcf51857b839ee3137744d5.jpg","Vở Kịch Rối: Công Chúa Ngủ Trong Rừng"
"https://images.tkbcdn.com/2/608/332/ts/ds/7a/37/ca/72de28b91fa207fc4fefd5053a294905.jpg","[Acrylic Workshop] Workshop vẽ tranh cuối tuần tháng 3- Zest Art"
"https://images.tkbcdn.com/2/608/332/ts/ds/57/2d/24/815f52618a2a407b158860be7ce9c774.jpg","CINÉ FUTURE HITS #4: HURRYKNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/3c/c4/17/8e8451c2649e86030a7b7df5ff921603.jpg","Đêm nhạc Chào Mừng Ngày Phụ Nữ Việt Nam - [Live Concert]: Bông Hoa Đẹp Nhất"
"https://images.tkbcdn.com/2/608/332/ts/ds/91/b9/5d/a578b2c026cca352e492ee05c25604f6.jpg","Nhà Hát Kịch IDECAF: Một Ngày Làm VUA"
"https://images.tkbcdn.com/2/608/332/ts/ds/fc/ff/65/9e1fbeb1e9da13a2e7dad68b384141a3.png","[9X GARDEN] Fairy Jungle Workshop - Tự tay tạo nên ""khu rừng cổ tích"" của riêng bạn!"
"https://images.tkbcdn.com/2/608/332/ts/ds/02/e3/99/0cb71cdd15319aea4cfd2ed905867e0e.png","[9X GARDEN] Workshop Broken Pot, New Life  - Điều kỳ diệu từ mảnh vỡ"
"https://images.tkbcdn.com/2/608/332/ts/ds/45/e9/4d/e28cc7657ac64458b137e60ba84f0f18.png","[9X GARDEN] Kokedama Workshop - From Earth to The Art"
"https://images.tkbcdn.com/2/608/332/ts/ds/05/80/83/4b1c5f351fe4b6e3d949b763f6ba3a8d.jpg","[HBSO] Hòa Nhạc BERLIN IM LICHT"
"https://images.tkbcdn.com/2/608/332/ts/ds/0b/2f/63/d833deaf9a5b5e9a16863fad37a7cf8d.jpg","Sân Khấu Hồng Vân: Hậu Cung Ngoại Truyện (Vở Mới)"
"https://images.tkbcdn.com/2/608/332/ts/ds/7c/9e/e9/573f9a55794e30964908a20f06d629a2.jpg","SÂN KHẤU THIÊN ĐĂNG -VỞ KỊCH : GIÁNG HƯƠNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/82/68/a8/14203454a426be4650530ab9d7c035c2.jpg","[HBSO] Hòa Nhạc Mùa Xuân - Spring Concert"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2021/12/24/CF139D.jpg","Sân khấu 5B : TÌNH LÁ DIÊU BÔNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/5a/0e/20/093f6480c42855c3c2d60c81afd27b33.jpg","Sân khấu 5B : BẾN LỬA LÒNG"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2023/05/04/89E07D.jpg","SÂN KHẤU 5B : BỘ LẠC NANH TRẮNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/5c/dc/e4/8bb2798121c8f3cc86bfad8ef1b0945e.jpg","Vở cải lương ""Văn võ kỳ duyên"""
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2024/01/10/945F6D.jpg","SKNT TRƯƠNG HÙNG MINH :  LẸ LẸ TRỄ PHÀ"
"https://images.tkbcdn.com/2/608/332/ts/ds/ff/87/95/e8250ca716089ca5d34e6d4d99091c8b.jpg","SKNT TRƯƠNG HÙNG MINH : CHẤN ĐỘNG TAM GIỚI"
"https://images.tkbcdn.com/2/608/332/ts/ds/1a/b9/10/8a997994f07283ac0775affd3e5578de.jpg","Sân Khấu Hồng Vân: Đứt Dây Tơ Chùng"
"https://images.tkbcdn.com/2/608/332/ts/ds/d4/3f/9f/77454192f68fc63b9979ce3a54634958.jpg","[Nhà hát Thanh Niên] Hài Kịch: Đại Minh Tinh"
"https://images.tkbcdn.com/2/608/332/Upload/eventcover/2024/01/16/A1D46E.jpg","Sân khấu 5B : THẾ GIỚI ĐỒ CHƠI VÀ CÂU CHUYỆN CẬU BÉ RỒNG"
"https://images.tkbcdn.com/2/608/332/ts/ds/9a/bc/ae/1dfe4dc1f1f07fa265f530f6cc5f3982.png","SÂN KHẤU BAN MAI: NHẠC KỊCH GIA ĐÌNH TẾT ƠI TẾT À"
"https://images.tkbcdn.com/2/608/332/ts/ds/c0/2d/ed/b84a34f00bfd83d7c5155bf43964b732.png","SÂN KHẤU THIÊN LONG - TỨ HỶ LÂM MÔN"
"https://images.tkbcdn.com/2/608/332/ts/ds/d4/e9/12/b9cdaf59b65d91e9977e882902eb9e3d.jpg","Sân Khấu Hồng Vân: Ngũ Hành Bí Ẩn (Vở Mới)"
